Sample_29	Sample_A49	Sample_52	Sample_37	Sample_8	Sample_14	Sample_A57	Sample_A32	Sample_A11	Sample_49	Sample_A29	Sample_32	Sample_11	Sample_57	Sample_A37	Sample_A14	Sample_A52	Sample_A43	Sample_A60	Sample_A05	Sample_A26	Sample_46	Sample_65	Sample_23	Sample_A38	Sample_58	Sample_2	Sample_A23	Sample_A46	Sample_26	Sample_43	Sample_60	Sample_A58	Sample_38	Sample_7	Sample_6	Sample_39	Sample_A59	Sample_61	Sample_42	Sample_27	Sample_A64	Sample_A47	Sample_A22	Sample_A01	Sample_3	Sample_59	Sample_A39	Sample_22	Sample_64	Sample_47	Sample_A27	Sample_A04	Sample_A61	Sample_A42	Sample_A53	Sample_A15	Sample_A36	Sample_56	Sample_10	Sample_33	Sample_A28	Sample_48	Sample_A10	Sample_A33	Sample_A56	Sample_9	Sample_15	Sample_36	Sample_53	Sample_A48	Sample_28	Sample_51	Sample_17	Sample_34	Sample_A54	Sample_A12	Sample_A31	Sample_A09	Sample_12	Sample_31	Sample_54	Sample_A17	Sample_A34	Sample_A51	Sample_A63	Sample_A40	Sample_A25	Sample_A06	Sample_45	Sample_20	Sample_A18	Sample_1	Sample_A20	Sample_A03	Sample_A45	Sample_25	Sample_63	Sample_40	Sample_18	Sample_4	Sample_19	Sample_5	Sample_41	Sample_62	Sample_24	Sample_A44	Sample_A02	Sample_A21	Sample_A19	Sample_21	Sample_44	Sample_A07	Sample_A24	Sample_A41	Sample_A62	Sample_A50	Sample_A35	Sample_A16	Sample_55	Sample_30	Sample_13	Sample_A08	Sample_A30	Sample_A13	Sample_A55	Sample_35	Sample_16	Sample_50
mOTU_linkage_group_344	8696.5	8639.99951172	6776.00048828	20121.0019531	8858.49853516	8965.5	5015.00024414	6817.50024414	67336.5	12947.9995117	1175.999938965	10953.0004883	37774.0019531	11145.0004883	32470.5	4141.99987793	5748.5	2860.49987793	4211.5	20161	5204.00024414	6023.5	15450.4995117	7198.5	7306.99975586	0	2025.5	4411.5	14703.0004883	8999	8069.50024414	13298.0004883	7734.00024414	7319.99975586	3369	24555.50292965	11884.4995117	5228	3270.49987793	42108.9980469	21163.50097655	1161.499938965	12495	10051.50000002	28372.5	4627	8652.5	9389.0004883	8746.50024414	12985.5	9492.00048828	6013.99975586	3532	9158.99951172	2286.99987793	6128.49975586	3291.5	3441	9640.50097658	35723.5	4292.5	4450	13094.5	20251.9980469	9668.50048828	8635.5	15489.4995117	4923.99963379	26111	16371.5	2024	27403.5	9558	2287	23988.5	5757.50048828	1774.500061035	7117.00024414	1668.5	17480	15236.5	8223.00024414	8802.49902344	3613.49987793	42681.9980469	13252.5	13229.4995117	7365.50024414	1848.00012207	6583.00024414	21397.99902345	2694.5	66857.9980469	7493.99951172	72363.5	10305.5	23173.5	9644	20118.99902345	4717.5	8907.99926758	21232.99902345	17388	12904	7501.49951172	16667	4251	16428.99902345	6493	4893.99975586	44742.0019531	37547.5019531	12819.5009766	7273.00024414	10489.49902342	4048.5	2574.50012207	38312	2395.5	9143.5	30010	14540.5004883	4443.5	43587	1286.00012207	3001.49963379	15805.5	25169	18051.5
mOTU_linkage_group_346	7939	1620	2329	0	4199	1738	0	0	0	1665	1623	0	0	0	0	3253	1313	174	462	0	0	0	0	2979	3024	0	0	0	6981	0	122	1336	0	3818	25025	4668	0	3611	2026	0	2072	621	14184	0	171	3663	0	0	7687	7384	4997	0	0	0	0	0	1202	540	0	0	3656	7084	234	0	0	0	2853	3583	0	0	6964	0	2265	0	0	0	0	0	229	5627	7892	2107	5168	839	0	0	0	0	0	0	0	0	0	834	0	0	0	10370	7405	0	0	0	2175	0	0	0	5259	4312	0	0	0	0	2699	0	1033	644	2649	0	0	0	0	6752	0	0	0	3147	1598	0	0
mOTU_linkage_group_347	5194.475097655	6975.37524414	5167.75	12206.1245117	6827.75	3275.5	738	856.5	38907.8496094	32245.5	3309.5	4723.650146485	687.37701416	5997.5	51355.43359375	2715	6019.44458008	3289.849731445	4937.50024414	25459.32421875	7124.4440918	2275	4326.416503905	3233	7628.649902345	0	30.75	4491.25	13071	1125.6927490235	5658.25	7927.5	3529.625	9694.9248047	3201.74987793	9538.399902345	17066.375	9967.0751953	1807.124938965	113279.3515625	5312.50024414	5462.94995117	5736.375	5404.42504883	20568.5078125	2546	3086.625	6086.333251955	7147.524902345	13811.875	2766.5	1991.999938965	11542.7998047	1333.08111572	1655.125061035	5224.25	2765.599975585	6764.5	5298.05004883	16.11111068725	9501.17480469	2338.999938965	9312.57519531	4315.318359375	17118.0327148	11168.0332031	39675.0253906	3557.5	28093.2246094	4021.48828125	909.5	1462.805603025	3598.95007324	454.6999816895	3143.33911133	4820.625	20.7777786255	3755.49987793	2405.361083985	4232.70019531	5336.25	12479.6386719	3223.92480469	1765	4190.40258789	5432.076171875	18835.1748047	9862.0004883	3915	8022.548095705	8050.25	3321.07128906	8321	4879.436035155	983	10496.80859375	28008.6923828	5078.125	7301.879638675	456	7892.975097655	16044.8754883	8917.881347655	7521.07495117	599.0714263915	223.486114502	6746.5	6037.850097655	12241.95410155	2602.56933594	3935.76123047	4972.83935547	6337.083740235	1875.526245115	18246.82421875	1836.49987793	1686.5	737.5	1428.999938965	0	52908.2753906	7336.41699219	2256.20397949	14888.2246094	3233.27783203	2201.49987793	1459.42504883	4381.5	23085.42578125
mOTU_linkage_group_349	8823.5	7379	5586.681884765	8840	4932.49975586	11781	5896.99975586	11876.99999998	18530	20326	2311	6210.5	42214.296875	8490.5	14986.5	7291.00024414	5561.5	1971.500061035	3914.99975586	30173.1611328	7492	7286	4507	5672	5428.49975586	0	29800	4104.5	2300.0357666	28051.5019531	7813.00024414	4447.49975586	4919.00024414	6036.5	2953.5	11463.0004883	17843	2484.5	8415.5	19184	12985.5	2853	5635.5	6830.49975586	28840.50097655	9893	16906.5	4470.5	5657.5	4464.5	11884	4241.00024414	10432.5	5300.00024414	7423.5	2514	5839.5	3648	11150	19330.49902345	20762.50097655	3932	10308.5	1928.999938965	8975	6318.5	7925.00024414	6233.5	50755.5039062	7707.5	900.4999694825	6122	23644.50097655	6310	7774.5	4256	5455	6456.5	1074	9273.5	9874.5	10444.9995117	8419	4541.00024414	8346.00024414	4885.5	11527.4995117	9034	9355	10494.50000002	21261.5	32860.2519531	18937	5835.00024414	34084.5	7063	12527.5004883	7354.49975586	22767.50097655	13108	7170.49951172	18145.5	17128.50097655	23711.00097655	6646.5	12206.0009766	4109.00012207	10800.5004883	11685.4995117	3213	22781.50097655	39906.69726565	10950.4995117	3411	4351.49987793	3131	4032.99987793	11829.0004883	3752.50012207	14546.0009766	30191	5151	9763.5	14053.9990234	12365.5004883	2471.49987793	22518.99902345	12745.0004883	18051.5
mOTU_linkage_group_350	1233	924	807	0	873	4431	3089	0	248	1606	1557	0	2589	246	0	483	362	239	248	1260	1453	0	442	758	815	0	570	234	3476	0	425	630	183	360	821	2858	414	5160	6463	0	4859	2923	652	868	4951	1601	579	343	5930	2428	1963	344	1375	538	319	986	464	413	0	615	3559	0	2601	1307	388	15430.7001953	13519	4147	1675	6116	2669	0	438	0	50168	571	1680	0	460	861	5998	1531	547	85	0	2528	0	2015	1398	0	5338	0	246	2242	10897	453	0	1448	246	1799	1996	1825	574	0	819	615	2576	2217	0	475	22026	2.59999990463	5428	229	2464	501	403	2048	673	246	0	246	0	988	0	442	677	3079	615
mOTU_linkage_group_352	123	0	0	0	89.5	0	0	0	0	0	1696.5	0	0	0	0	3741.99987793	0	0	0	0	0	0	0	0	1754	0	0	0	147.5	0	0	0	0	369	0	0	0	773.5	0	0	0	229.5	1752.999938965	0	0	0	0	0	246	0	0	0	0	0	591	0	185	845.5	0	0	0	766	123	0	0	0	0	277.5	0	0	230	0	0	0	0	0	0	0	0	123	0	0	491.4999694825	0	0	0	0	0	0	0	0	0	0	58.5	0	0	0	441.5	0	0	0	0	0	0	0	0	428	0	0	0	0	0	0	0	5446.5	0	447.5	0	0	0	0	345	0	0	0	0	0	0	0
mOTU_linkage_group_353	8825	2376	7483	0	11287	738	0	0	0	3603	5642	0	0	0	0	4500	4198	566	488	0	868	0	615	5687	10680	0	0	0	8567	0	3760	0	0	3107	6036	13342	0	8212	1673	0	5574	1710	4212	0	1053	6766	0	0	9999	13913	0	2533	0	0	0	0	2494	5873	123	0	7759	3959	0	0	0	0	6578	2847	0	0	1577	3611	738	0	0	0	0	0	1195	2596	4486	2715	5285	5027	0	0	0	0	3952	0	0	0	0	908	0	0	0	21133	8083	0	2583	0	2583	0	0	0	4962	7189	0	0	0	0	7060	1934	11087	1760	4825	0	0	0	0	14210	0	0	0	590	2997	0	0
mOTU_linkage_group_354	0	1490.5	591.5	0	0	0	777	7215	0	666.5	0	0	646.5	0	0	197.5	139	345.5	0	3408	0	0	0	0	243.5	0	0	777	1836.5	23	0	1501	0	123	368	4600.5	3615.333374025	202.5	0	1968	4592	0	2565.5	0	0	0	4094	0	0	2440	3741	0	0	313.5	0	155.5	969.5	0	586.5	0	2647	0	2905.5	0	4133.5	0	245	0	0	0	98	1875	2294	2278	0	880	0	0	0	1203	0	2740	186	0	0	124	0	1422	0	1069	0	0	2447	0	0	0	0	1523.5	18236.5	0	0	5583	0	8652	0	218.5	0	0	0	0	1253	0	0	0	273	0	0	0	0	6917	430	0	0	0	0	355.5	0	307	0
mOTU_linkage_group_355	736	1638	1476	0	1361	12229	0	0	0	4153	407	0	8714	6470	2316	1346	3396	1202	1224	4676	480	0	1710	439	2560	0	3251	1875	4407	0	0	6491	0	2649	738	4105	7813	654	444	0	3965	458	841	0	4692	320	0	2087	2767	801	15877	0	0	230	0	805	2404	2494	680	0	24490	1484	0	0	819	0	615	1211	0	0	805	0	13813	2120	1453	0	0	0	75	718	850	2249	713	1738	0	333	298	1956	0	984	0	0	14076	2870	29021	0	0	4858	1607	0	0	2696	2301	919	0	5969	3071	4814	0	0	0	0	1252	0	0	0	1439	11130	0	939	0	246	1698	4892	0	2703	2746	13076	7676
mOTU_linkage_group_358	0	0	0	0	492	0	0	0	0	0	1069	0	0	0	0	413	233	0	0	0	0	0	0	0	793	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	1476	0	0	0	0	0	246	0	0	239	0	0	0	0	0	551	0	0	0	364	3331	0	248	0	0	0	0	0	788	0	0	0	0	0	0	0	0	0	0	0	0	480	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	354	0	0	0	0	0	0	0	6753	0	230	0	0	0	0	0	0	0	0	0	0	0	0
mOTU_linkage_group_359	0	238	1994	0	1750.99987793	0	0	0	0	0	229.999984741	0	0	0	0	662	66.0000076294	0	0	0	0	0	0	2222	938	0	0	0	346.000061035	0	207	0	0	0	3743.00024414	1169	0	513.000061035	0	0	0	228	318	0	0	2165	0	0	595	5048.99951172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	944.999938965	0	0	5891	425	0	0	0	0	0	0	0	249	5757.00048828	0	879.99987793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123.000015259	0	0	0	0	0	1061	0	0	0	0	0	0	0	0	0	1681.32141113	0	810	0	0	246	0	0	0	1411	0	0	0
mOTU_linkage_group_360	5442	230	3328	491	1700	915	0	0	0	1464	1039	0	8782	8369	0	3564	3896	477	1062	15526	2902	5858	5779	3125	95	0	0	0	226	0	6028	610	3502	3731	1913	3435	0	4694	3919	0	1138	133	1838	0	43944	2611	10176	0	473	5531	1913	1706	10445	516	6289	1831	1948	2263	492	0	2438	735	3832	0	932	0	0	1292	0	0	457	123	2232	749	0	1686	0	0	4205	11175	1226	3126	5405	1060	0	5195	0	3927	2915	0	0	0	0	0	0	0	0	2572	2685	13351	1845	0	0	0	0	0	2379	2287	0	3805	0	4737	6994	59	7281	0	2192	0	2410	0	0	4054	0	0	1467	0	5690	0	0
mOTU_linkage_group_361	5321	124	491	3177	33.6666679382	5182	1616	1218.33337402	7068	2555	159	6353	3119	986	6290	463	530	239	794	2318	502	6224	630.666687012	309	254	0	1113	0	756	246	60	1165	2061	4479	123	1784	2044	975	2039	9014	3860.75	0	450	958	16838.3339844	669	6522.66650391	888	0	246	948.333312988	426	429	1287.25	487	785	1308	1366	389	1459.33337402	10115.8330078	787	1610	5506	5897	245	142	0	24497	0	0	13276	17681	1756	3450	700	4534	571	88	335	369	1138	1365	915	2716	1421	1304	3122	648	0	5763	1093	11923.5	1576.16662598	6533	3946.83325195	0	491	2235	26878.0839844	546	6142.33349609	2942	1645	1117.5	4271	239	0	17574	1256	13278	78908	1400	17.25	1644	0	304.666656494	27624.3339844	0	2013	7157.16650391	246	3644	6683	1627	0	738	8007.66650391	3288
mOTU_linkage_group_362	0	0	0	0	0	0	0	6333	0	0	0	0	0	0	0	0	0	0	2018.5	0	0	0	0	0	0	0	0	1272.25	0	0	0	430.5	115	0	0	0	47	0	0	0	123	89.5	0	0	0	0	0	0	0	0	421.5	0	0	0	0	0	838.5	0	0	0	0	124	0	0	8769	0	0	0	0	0	98	0	51.5	1031.5	0	0	0	0	26	239	0	0	0	0	0	0	349	0	0	0	0	1910.5	2191.5	0	0	0	0	157	0	0	0	0	0	1704.25	0	2181.5	0	219.5	0	0	462	0	0	0	0	0	0	0	0	328.5	4447.5	0	1468	0	0	0	0	0	246
mOTU_linkage_group_363	0	0.88461536169	0	0	0	0	0	6.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.8333334923	0	0	0	0	0	16090.6666669846	0	0	0	1	0	0	0	0	0	0	0	0	0	0	20.125	0	0	0	0	0	7.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.86538463831	0	0	1.923076868055	0	0	0	0	5.625	0	0	0	5.75	0	0	0
mOTU_linkage_group_364	5761	2341.5	6071.49975586	4699.5	12052.25	7266.00024414	3424.99987793	1232.5	4660.428466795	11920.4995117	188	2313	3875	3165	1732.5	976	1256.5	989.9999694825	1668	3611	619	6383.5	4410	2656	1280.5	0	597	2119.5	3420	0	3926.5	3290.5	1094	5945.5	10369.5	7507.5	11917.75	2253	4453	40369	6095	836.5	1629.5	103.5	7551.50048828	3443	2052.5	969	3377	13869.5	2784	1058.5	496	257	339.5	1486.999938965	1630.000061035	383	5730	17278	4682.5	836.5	6856.99975586	4463.5	2483.5	2031	10335.5	6455	3982	19730	891.5	6201.5	6310.5	817	2237	1144	578	2005.5	888.500061035	9097	4259.5	7702.50024414	2573.5	735.5	2209	1065.999938965	1432.5	2063.5	1055	6998	2683	6455	15929	6816	14188.4375	8573.00024414	1420	3644	16609	17481.5	6467.49975586	4665	7533.50024414	5705.5	2600.5	11324	2012	3704	944	1461	14633.5	15178	6553.5	1252	5063.5	1438	1163.5	2787.5	1278.5000305175	9994.5	5427.5	9970.5	1772.000061035	2031.5	531.5	1034.5	5442	14276.5004883	11476
mOTU_linkage_group_366	6951	1857	2879	20788	3853	7503	3077	1513	17166	11781	4436	8307	0	6525	489	4109	4174	865	1115	8217	5736	9200	4605	4310	5354	0	0	2347	6822	0	9821	4242	2431	1818	2071	9845	9366	5438	4319	20499	3186	2700	3136	3523	10673.5	3261	2613	1599	4308	9938	3915	3490	4296	2393	2664	1571	2691	3642	3360	5519	6115	1266	4887	2385	2555	7024	9022	3907	28405	9356	1186	860	5136	3370	4039	2815	0	2733	770	7778	7197	5753	6066	1116	0	2382	1533	11200	3112	3984	15930	7409	1908	8214	2168	3392	0	12266	3152	6141	4364	15916	8434	0	3551	6512	6280	3337	3045	4703	18080	17762	5897	1838	7781	3413	3948	0	992	1220	0	9468	496	1618	328	2053	6669	4947	369
mOTU_linkage_group_367	3192.999938965	2556.5	1052.499938965	4988.5	1027.0000305175	3309.00024414	9932.00073244	5530	32144	1748.5	2164.00012207	1717.5	3383	1428.5	9578	983.5000305175	3898	2355.5	2625	19114	3255	8715.5	606	1937.00012207	5034.50024414	0	3716.00012207	6510.5	5803.50024414	2611.500061035	2064.50012207	4406.99975586	10246.5	2938.5	548	4161.000305175	10712.0004883	6201	525.4999694825	37651.4980469	9446.0004883	974.5	2584.999938965	10742.0004883	16182.4995117	2167.5	3656	3015.50012207	1526.5000305175	1458.499938965	4403.5	2306.5	2489.5	4096	3984.50012207	3357	3498.5	2129.5	1841.0001525875	11650.5004883	2930.5	2607	1683.5	37828.5	7322	5188.5	3277	2006.000061035	11197.49975584	5267.00024414	172	2284	14557.5	545.5	2091.49987793	4044	2410.00012207	8662.49975586	989	2552	1466.000061035	4657.50036621	6948.5	3101	24324	6209	14967.5	6254.49975586	1881.000061035	2475	8871	9957	10216	12611.5	13670.5	6451.99975586	7335	2942.5	3666.5	6395.50024414	3121.5	8539.50024414	5845.49951172	1087.999938965	3914	12040.0004883	3882.00012207	8081.92285156	9947.4995117	4344.00012207	14820	28542	7808	2805	5672.99975586	2113	2027.500061035	74575.99804685	1180.500061035	3373.5	11441.5004883	2422.500061035	5994.99951172	20350.00097655	5035.5	1549.500061035	6492.5	4930.5	8760.50073244
mOTU_linkage_group_368	0	99	903	0	0	0	0	0	0	0	405.25	0	0	0	0	1321.6875	358.5	0	0	0	0	0	0	3886	1065.533325197	0	0	0	1588.833374025	0	0	0	0	608	3082.75	179	0	230	0	0	0	0	6116.916748045	0	0	0	0	0	513	336	0	0	0	0	0	0	0	21.25	0	0	0	790.833343506	0	0	0	0	0	3211.25	0	0	5407	0	0	0	0	0	0	0	0	0	3056.44543457	0	1044.8333129885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2581	184.5	0	761	0	0	0	0	0	7300.9375	0	0	0	0	0	0	0	0	0	1588.5	0	0	0	0	705.8333129885	0	0	0	0	0	0	0
mOTU_linkage_group_369	0	0	715	0	7390.5	0	0	0	0	0	3174	0	0	0	0	0	0	0	0	0	0	0	0	3337	0	0	0	0	3483	0	0	0	0	0	123	0	0	0	0	0	0	750	0	0	0	0	0	0	1344	23012.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	904.5	0	0	6326.5	0	0	0	0	0	0	0	402	0	1106.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	389	0	0	0	0	0	0	0	0	0	37	0	538	0	0	0	0	0	0	3255	0	0	0
mOTU_linkage_group_370	615	0	491	492	497	0	1713	1474	1882	0	546	6.92307710648	2318	737	1364	0	0	0	0	1831	744	3021	246	228	466	0	0	770	889	246	882	123	1968	774	0	245	1107	778	1967	2313	162	447	773	360	3083	369	328	124	122	656	1989	1204	0	742	982	115	1128	239	0	2429	0	0	0	18226.5	248	2809	0	0	10569	1350	0	246	4831	635	492	0	631.5	2203	0	324	0	830	244	189	989	2816	1509	3120	124	0	1294	4574	269.5	2692	814	2227	123	615	540	2703	1498	491	0	123	936	1598	239	795	2250	2132	9310	11195	698	1438	230	112	449	6836	1099	123	332	0	939	893.086975098	2768.5	248	585	47	4199
mOTU_linkage_group_371	0	0	0	107.42360877985	62.42857170105	619.4168701175	0	0	118.551776886	0	0	0	0	0	0	0	0	4.650000095365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5	0	0	0	0	0	0	102.34622955305	0	0	26.35058510304	0	0	0	0	15.7777776718	0	0	15.7857141495	0	0	0	0	0	0	0	0	0	0	0	9.23333358765	0	0	1191.8149414065	0	0	0	0	0	0	0	0	0	0	0	0	0	5.9166665077	106.71984386425	0	0	0	6.4027776718	0	0	0	0	8.14285755155	83.3303565979	0	0	63.8273830414	8.7857141495	0	13.66666698455	0	13.48888874055	0	0	0	114.2904777526	0	0	0	0	0	0	4.928571224215	0	0	0	0	0	60.06746101355	0	0	0	0
mOTU_linkage_group_372	0	0.852173924445	53.6423368454	0	0	0	0	0.875	0	0	29.8715286255	0	0	0	0	95.2340869905	0	0	0	0.85964912176	33.0419063568	0	9.91985678674	107.324039459	287.7972869875	0	0	0	4.10714292526	0.789473712445	149.60632705665	0	0	0	655.856033324	6.875	0	57.53488731385	158.31221389775	0	5.5909090042	38.517657041545	35.23653411865	0	134.77966308575	138.70316696165	0	0.87719297409	0.91228067875	98.8483619688	0.84210526943	80.19130706785	66.41901016235	0	0	0	10.08023214342	0	0	0	0.5625	0.789473712445	0.94736844301	0	0.789473712445	0	0	111.09874725335	0	0.78260868788	137.1380615235	1.203125	3.860465049745	0.81739127636	0	0	0	0	0	477.805709839	262.597091675	129.061216831	131.846282959	0	0	0	1	0.80000001192	384.852897644	0	0	0	1.664160430435	1.017543911935	0	1.017543911935	0	865.075958253	0	0	51.207259655	0	0.5625	0	0	0	228.232711792	105.5356159208	0	0	0	0	109.45428848275	0	0	0	25.17812728885	0	233.0091514586	0	0	294.60055542	1.81708621979	0	0	53.6510915756	11.765581131	0	0
mOTU_linkage_group_373	0	8969.5	61.5	0	246	1878.5	0	0	0	13700	4030.5	0	0	1328	453.5	3977.5	14459.5	487	4088.5	1208	2853	0	984	1705.5	4026	0	0	407	447.5	4871	0	1040.5	162	0	123	4927.5	0	850.5	0	22493	0	1028	118.5	0	1343.5	0	614.5	186	3245.5	1104	0	0	0	0	0	825	114	0	6789	0	0	865.5	3099.5	0	0	0	2423.5	2900	0	0	371	0	1960	307	7536.5	4532	0	1050.5	1000	2333.5	0	2713	12362.5	0	0	287.5	0	13589.5	201	10516.5	0	0	3150	3239.5	7059	0	0	1204.5	14310	0	995	4264.5	3139	3329	0	8184.5	3420	7500	0	0	0	0	8156.5	0	944	8288.5	149	0	364	0	0	602	62	9303.5	0	1484.5	2653.5	3860	814.5
mOTU_linkage_group_374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184.4999961855	299.5	0	0	0	0	0	0	119.5	0	0	307.5	0	2870.5	0	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	900.000061035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122.9999923705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	870.9999694825	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mOTU_linkage_group_375	51029.8359375	162	1141.5916137705	124930.01171875	3543.976013185	26604.4628906	2640.002075195	4643.08337402	121835.3671875	22878.328125	198.43334198	13339.4472656	19598.86767575	56141.97265625	20428.9853516	554.8333587645	227.8499908445	20.6666660309	14.25	14908.62695311	165.33332443225	12504.23681643	11601.82128905	335.4333343505	354.2666625975	0	178320.578125	593.674987793	810.428588867	68034.94140625	10026.516601575	8281.95263671	639.449996948	7541.741577155	2016.150024415	1292.700012205	7257.971191405	774.395202637	7788.20874021	12430.741699205	2731.84307861	1847.0166625975	742.7428588865	585.8416900635	5419.661865235	12197.026367175	11224.94921875	0	4427.87524414	17272.56640625	6046.45239258	305.666671753	1097.151214601	2877.908325195	1632.083328247	816.5	326.076171875	274.500015259	5541.119628905	9603.77392578	32025.7597656	27	4647.025024415	15836.2773437	1609.9083251955	426.5833129885	32651.83398435	962.426208495	105101.68359375	5399.75854492	57	18329.59277345	19860.67773435	20317.1972656	43564.3261719	276.7499694825	4630.54736328	1302.08331299	2059.209472655	14405.0390625	2050.016723635	6923.216308595	320.3809509275	638.571411135	18500.06542965	2371.03088379	7904.67797852	662.9499816895	262	2793.591430665	42786.30273435	3747.88220215	43866.015625	12730.15625001	16128.70507815	2489.94995117	98168.2734375	1640.345092775	5750.58618164	20966.99121095	8851.208496105	94916.921875	24794.9926758	39946.41894535	4440.558044435	9167.52587893	189.7666625975	318.1666488645	17402.56933595	208.5	4909.17504883	54704.83398435	1516.695129395	370	0	681.750061035	22.79999923705	18881.71679685	54.5	1178.299865723	100266.32031275	6563.80834961	3203.110839845	17140.8183594	2986.946411135	121	17988.331543	11528.2631836	15896.44238279
mOTU_linkage_group_376	20256.75	2505.875	1204.875	125820.933594	17287.7084961	35052	12358.5834961	17654.0917969	4275.5	40503.75	1124.375	64750.375	53543.546875	63509.4160156	121287.296875	844.625	4605.5	320.625	4729	78890.28515625	13359.8330078	28146.2089844	12746.1748047	3628.75	704.5	0	95049.5	40078.56640625	4231.5	177379.375	12551.875	20483.7080078	22956.9580078	8419.125	1410.625	7903.125	16504.916503905	8527	10294.375	396415.1875	10874.25	1487.25	10449.25	2048.04166793825	66387.7421875	6100.333251955	58883.0839844	6953.75	1209.75	6755.25	9885	10768.041503905	4413.125	10907.75	4128.125	11438.70019531	7728.5	13061.125	34382.625	828.5	94281.875	7906.583496095	24365.25	199046.96875	11399.875	17476.6669922	67093.8339844	159	325412.21875	31109.375	569.625	6691.375	36182.0830078	15753.625	252972.5	6009.875	26783.3330078	23378.0751953	1019.875	7132.125	1804	21088.625	3764.875	8405.25	105968.25000025	53980.25	11603.2583008	24607.5	4053	39798.9160156	155305.0078125	5762.224975585	60496.30859375	6064.083251955	50368.625	30482.7832031	174441.785156	8789.25	45285.125	35379.875	12337.75	314970.78125	41371.25	41347.69140625	43699.5	25779.25	1424.75	3383.25	72088.0917969	8368.208496095	11813.416748045	80715.30078125	2242.25	2094.75	21295.5	808.125	1299.05000019075	607082.59375	539.5	10900	103379.04296875	9071.125	17412.25	156312.7265625	18546	705.8333358765	40371.6660156	12660.125	60867.5996094
mOTU_linkage_group_377	22417.5	5088.5	2645	0	2598	924	5709.5	1038	18301	4606.5	2947	6151.5	1668.99987793	807.5	3612.5	2301	1721	1247	4148	9235	11945	2720	7083	3659	5657.5	0	852	14375.1669922	5309	7557.99951172	2992	10050.5	5902	3311.83325195	1475	10104	14885	5215.5	17355	602	4861.5	4863.5	2985.5	1299	2463.5	6398	37460.5	5573	7296	16012.5	4833.99951172	6545	3478.99975586	854	3525.5	2865.5	2161.5	3003.5	4076	21046.5	12337.5	6778.5	14178.0009766	6827.5	3250.00024414	1134	15401.5	6211.5	2137	13945	6277.5	22912.5	5446.5	6249	492	3611.5	9243	6603.5	230	9745.5	4665	2621	11864	3940.5	5354	1911	3410	15129	3409.99975586	9032.5	7975.5	4422	8425.5	12339	5084	8367.5	6615	3780	4761	27059.5	4733.5	3574	14674	12701.5	8057	8228	5018.99951172	7661.5	2915.5	6724	579	2131.5	8603	14268	1856	3960.5	1971	1167.99987793	9832	6355	5490	6506	7707	775.999938965	5506.5	3802.5	5726.99951172	8587	16319
